"m.rt","m.st","m.lf","RmTm","SmTm","LmTm","tot","m.to","h.t","log_ht","leaf_habit","myc_group","Temp","Prec","study_species","Study","SppName","family","order"
0.00499,0.00486,0.002886,0.391802763819095,0.381595477386935,0.22660175879397,0.012736,0.012736,0.54,-0.616186139423817,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.01409,0.0122,0.008384,0.40635634769568,0.351848647401511,0.241795004902809,0.034674,0.034674,0.53,-0.63487827243597,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.011978,0.011498,0.009163,0.366984282606698,0.352277949692086,0.280737767701216,0.032639,0.032639,0.69,-0.371063681390832,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.00859,0.00636,0.006945,0.392327015300297,0.290477277917333,0.31719570678237,0.021895,0.021895,0.57,-0.562118918153541,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.01212,0.00967,0.006908,0.422329082166005,0.33695727925291,0.240713638581086,0.028698,0.028698,0.525,-0.644357016390513,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.01313,0.00501,0.009,0.483787767133383,0.184598378776713,0.331613854089904,0.02714,0.02714,0.56,-0.579818495252942,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.01169,0.00828,0.01081,0.379792072774529,0.269005847953216,0.351202079272255,0.03078,0.03078,0.78,-0.2484613592985,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.01226,0.01471,0.011808,0.31615864665532,0.379338800350714,0.304502552993966,0.038778,0.038778,0.88,-0.127833371509885,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.011177,0.012768,0.012155,0.309612188365651,0.353684210526316,0.336703601108033,0.0361,0.0361,0.87,-0.139262067333508,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.007875,0.011018,0.012137,0.253786658072833,0.355075733161457,0.391137608765711,0.03103,0.03103,0.74,-0.301105092783922,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.006904,0.011403,0.01096,0.235897085454608,0.389619708203779,0.374483206341613,0.029267,0.029267,0.87,-0.139262067333508,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.004959,0.005982,0.00693,0.277488668793017,0.334732247775726,0.387779083431257,0.017871,0.017871,0.59,-0.527632742082372,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.00741,0.00597,0.008451,0.339425587467363,0.273464339700426,0.387110072832211,0.021831,0.021831,0.64,-0.446287102628419,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.00709,0.00522,0.006839,0.370254321374484,0.272599091336362,0.357146587289153,0.019149,0.019149,0.6,-0.510825623765991,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.00564,0.00813,0.008818,0.249690100938551,0.359925624225252,0.390384274836196,0.022588,0.022588,0.66,-0.415515443961666,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.00979,0.01359,0.01317,0.267852257181943,0.371819425444596,0.360328317373461,0.03655,0.03655,0.8,-0.22314355131421,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.00706,0.01,0.010838,0.253064735823357,0.358448634310703,0.38848662986594,0.027898,0.027898,0.79,-0.23572233352107,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.00835,0.00993,0.009542,0.300122205448925,0.356911796420099,0.342965998130976,0.027822,0.027822,0.66,-0.415515443961666,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.009653,0.011113,0.011614,0.298116121062384,0.343205682520074,0.358678196417542,0.03238,0.03238,0.82,-0.198450938723838,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.006547,0.00722,0.010691,0.267683375582631,0.295199934581732,0.437116689835637,0.024458,0.024458,0.645,-0.438504962186365,"evergreen","AM",25.7811889648438,2714,"Baraloto2006_Eperua_grandiflora","Baraloto2006","Eperua_grandiflora","Fabaceae","Fabales"
0.1955,0.4127,0.059,0.293015587529976,0.6185551558753,0.0884292565947242,0.6672,0.6672,0.95,-0.0512932943875506,"deciduous","AM",25.7538223266602,2493,"Coll2008_Cedrela_odorata","Coll2008","Cedrela_odorata","Meliaceae","Sapindales"
1.444,2.084,0.474,0.360819590204898,0.520739630184908,0.118440779610195,4.002,4.002,1.29,0.254642218373581,"deciduous","AM",25.7538223266602,2493,"Coll2008_Cedrela_odorata","Coll2008","Cedrela_odorata","Meliaceae","Sapindales"
2.945,5.967,1.674,0.278197619497449,0.563668996788211,0.15813338371434,10.586,10.586,2.38,0.867100487683383,"deciduous","AM",25.7538223266602,2493,"Coll2008_Cedrela_odorata","Coll2008","Cedrela_odorata","Meliaceae","Sapindales"
8.0864,7.4885,0.815,0.493377018773757,0.45689723549259,0.049725745733653,16.3899,16.3899,3.03,1.10856261952128,"deciduous","AM",25.7538223266602,2493,"Coll2008_Cedrela_odorata","Coll2008","Cedrela_odorata","Meliaceae","Sapindales"
0.5909,1.2469,0.193,0.290969076226118,0.613994484932046,0.0950364388418357,2.0308,2.0308,1.58,0.457424847038875,"deciduous","AM",25.7538223266602,2493,"Coll2008_Cedrela_odorata","Coll2008","Cedrela_odorata","Meliaceae","Sapindales"
0.521,1.175,0.212,0.273060796645702,0.615828092243187,0.111111111111111,1.908,1.908,1.77,0.570979546585738,"deciduous","AM",25.7538223266602,2493,"Coll2008_Cordia_alliodora","Coll2008","Cordia_alliodora","Boraginaceae","Boraginales"
2.456,4.338,0.9614,0.316682569564433,0.559352193310468,0.1239652371251,7.7554,7.7554,3.2,1.16315080980568,"deciduous","AM",25.7538223266602,2493,"Coll2008_Cordia_alliodora","Coll2008","Cordia_alliodora","Boraginaceae","Boraginales"
5.029,17.513,4.655,0.184910100378718,0.643931315953965,0.171158583667316,27.197,27.197,3.79,1.33236601909433,"deciduous","AM",25.7538223266602,2493,"Coll2008_Cordia_alliodora","Coll2008","Cordia_alliodora","Boraginaceae","Boraginales"
1.6773,3.7354,0.715,0.273724235847055,0.60959250616055,0.116683257992395,6.1277,6.1276,2.48,0.908258560176891,"deciduous","AM",25.7538223266602,2493,"Coll2008_Cordia_alliodora","Coll2008","Cordia_alliodora","Boraginaceae","Boraginales"
1.059,3.944,0.451,0.194169416941694,0.723138980564723,0.0826916024935827,5.454,2.9459,2.7,0.993251773010283,"deciduous","AM",25.7538223266602,2493,"Coll2008_Cordia_alliodora","Coll2008","Cordia_alliodora","Boraginaceae","Boraginales"
0.075,0.3679,0.021,0.161672774304807,0.793058848889847,0.045268376805346,0.4639,0.3821,1.43,0.357674444271816,"deciduous","AM",25.7538223266602,2493,"Coll2008_Luehea_seemannii","Coll2008","Luehea_seemannii","Malvaceae","Malvales"
0.15,0.2269,0.039,0.360663621062755,0.545563837460928,0.0937725414763164,0.4159,0.4159,0.8,-0.22314355131421,"deciduous","AM",25.7538223266602,2493,"Coll2008_Luehea_seemannii","Coll2008","Luehea_seemannii","Malvaceae","Malvales"
1.0591,4.7538,0.825,0.159553473237018,0.716160231398485,0.124286295364498,6.6379,6.6379,3.09,1.12817109090965,"deciduous","AM",25.7538223266602,2493,"Coll2008_Luehea_seemannii","Coll2008","Luehea_seemannii","Malvaceae","Malvales"
11.34,28.953,15.438,0.203477418312968,0.519513376756204,0.277009204930828,55.731,55.731,4.75,1.55814461804655,"deciduous","AM",25.7538223266602,2493,"Coll2008_Luehea_seemannii","Coll2008","Luehea_seemannii","Malvaceae","Malvales"
0.6386,2.0237,0.327,0.213628608704379,0.676981233064597,0.109390158231024,2.9893,2.9894,2.34,0.85015092936961,"deciduous","AM",25.7538223266602,2493,"Coll2008_Luehea_seemannii","Coll2008","Luehea_seemannii","Malvaceae","Malvales"
0.577,1.043,0.164,0.323430493273543,0.584641255605381,0.0919282511210762,1.784,1.784,1.61,0.476234178996372,"deciduous","AM",25.7538223266602,2493,"Coll2008_Tabebuia_rosea","Coll2008","Tabebuia_rosea","Bignoniaceae","Lamiales"
2.249,4.746,1.017,0.280703944083874,0.59236145781328,0.126934598102846,8.012,8.012,2.07,0.727548607277278,"deciduous","AM",25.7538223266602,2493,"Coll2008_Tabebuia_rosea","Coll2008","Tabebuia_rosea","Bignoniaceae","Lamiales"
0.0477,0.1635,0.025,0.20194750211685,0.692209991532599,0.10584250635055,0.2362,0.2363,0.95,-0.0512932943875506,"deciduous","AM",25.7538223266602,2493,"Coll2008_Tabebuia_rosea","Coll2008","Tabebuia_rosea","Bignoniaceae","Lamiales"
0.292,0.543,0.111,0.308668076109937,0.57399577167019,0.117336152219873,0.946,0.946,1.59,0.46373401623214,"deciduous","AM",25.7538223266602,2493,"Coll2008_Tabebuia_rosea","Coll2008","Tabebuia_rosea","Bignoniaceae","Lamiales"
0.001344,0.002679,0.002194,0.216181437992601,0.430915232427216,0.352903329580183,0.006217,0.006217,0.61,-0.49429632181478,"deciduous","AM",3.67448949813843,1069,"Delagrange0000a_Acer_saccharum","Delagrange0000a","Acer_saccharum","Aceraceae","Sapindales"
0.003,0.003548,0.00125,0.384714029238266,0.454988458579123,0.160297512182611,0.007798,0.007798,0.52,-0.653926467406664,"deciduous","AM",3.67448949813843,1069,"Delagrange0000a_Acer_saccharum","Delagrange0000a","Acer_saccharum","Aceraceae","Sapindales"
0.003725,0.006255,0.001566,0.3226225532652,0.541746059241296,0.135631387493504,0.011546,0.011546,0.535,-0.62548853208613,"deciduous","AM",3.67448949813843,1069,"Delagrange0000a_Acer_saccharum","Delagrange0000a","Acer_saccharum","Aceraceae","Sapindales"
0.0014198,0.003669,0.000507,0.253726008792308,0.6556703241717,0.0906036670359913,0.0055958,0.0055958,0.595,-0.519193873436507,"deciduous","AM",3.67448949813843,1069,"Delagrange0000a_Acer_saccharum","Delagrange0000a","Acer_saccharum","Aceraceae","Sapindales"
0.002181,0.004041,0.001767,0.273000375516335,0.505820503191889,0.221179121291776,0.007989,0.007989,0.515,-0.663588378318401,"deciduous","ECM",3.67448949813843,1069,"Delagrange0000a_Fagus_grandifolia","Delagrange0000a","Fagus_grandifolia","Fagaceae","Fagales"
0.002939999994,0.003660000086,0.00224000001,0.332579181455642,0.414027154834565,0.253393663709793,0.00884000009,0.00884000009,0.803,-0.219400565035375,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.005699999988,0.01127999973,0.005619999886,0.252212393268854,0.499115041046441,0.248672565684705,0.022599999604,0.022599999604,1.026,0.0256677467485778,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.03713000011,0.08338999939,0.02170000076,0.261074392083537,0.586345093781116,0.152580514135347,0.14222000026,0.14222000026,2.52,0.924258901523332,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.01817999959,0.03888000107,0.01160999966,0.26474442267776,0.56618612041387,0.16906945690837,0.06867000032,0.06867000032,1.8,0.587786664902119,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.00400999999,0.00596999979,0.003339999914,0.301051057216338,0.448198192728877,0.250750750054785,0.013319999694,0.013319999694,0.96,-0.0408219945202552,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.01515000021,0.03368000031,0.008640000343,0.263615799243076,0.586044889581404,0.150339311175521,0.057470000863,0.057470000863,1.804,0.590006421640432,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.006450000226,0.01077000046,0.006039999962,0.277300087975475,0.463026662079051,0.259673249945474,0.023260000648,0.023260000648,1.109,0.10345870836823,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.05166000032,0.08825,0.02504000092,0.313185813468624,0.535010605253634,0.151803581277742,0.16495000124,0.16495000124,2.606,0.957816478702653,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.04439000034,0.07730000305,0.01382999992,0.327553123198046,0.570395522151644,0.10205135465031,0.13552000331,0.13552000331,2.361,0.859085258103376,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.006379999876,0.01346000004,0.002940000057,0.280070231938626,0.590869185950547,0.129060582110827,0.022779999973,0.022779999973,1.035,0.0344014267173323,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.02066000092,0.05318999863,0.02110000038,0.217588214167785,0.560189559444058,0.222222226388158,0.09494999993,0.09494999993,2.07,0.727548607277278,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.03507999897,0.06356999969,0.02661000061,0.280057473849928,0.507504391349818,0.212438134800254,0.12525999927,0.12525999927,2.018,0.702106921931417,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.002070000052,0.00628000021,0.002789999962,0.185816877053592,0.563734298359382,0.250448824587025,0.011140000224,0.011140000224,0.975,-0.0253178079842899,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.06980999947,0.07586000061,0.02537999916,0.408126277580684,0.443496059322169,0.148377663097147,0.17104999924,0.17104999924,2.23,0.802001585472027,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.01196000016,0.02067000008,0.01232999992,0.266014237487494,0.459741993025829,0.274243769486677,0.04496000016,0.04496000016,1.365,0.311154428636923,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.02066000044,0.03888000107,0.02026000023,0.258897242976426,0.487218047897752,0.253884709125822,0.07980000174,0.07980000174,1.96,0.672944473242426,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.005790000021,0.01218000031,0.00671999979,0.234507897635664,0.493317142580341,0.272174959783995,0.024690000121,0.024690000121,0.99,-0.0100503358535015,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.0308799994,0.09719999695,0.04027999878,0.183416490218807,0.577334282261927,0.239249227519267,0.16835999513,0.16835999513,2.387,0.870037347356693,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.007719999909,0.02025,0.004619999886,0.236882477985913,0.621356248155202,0.141761273858885,0.032589999795,0.032589999795,1.49,0.398776119957368,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.0095200001,0.02294000053,0.00646999979,0.244541484646611,0.589262786604409,0.16619572874898,0.03893000042,0.03893000042,1.596,0.467500499027617,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.01200000012,0.03215999985,0.009020000458,0.225648740568303,0.604738615855056,0.169612643576641,0.053180000428,0.053180000428,1.887,0.634988266386413,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.04281999946,0.1425299988,0.02710000038,0.201553305408861,0.670887266238676,0.127559428352463,0.21244999864,0.21244999864,3.294,1.19210263175545,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.004039999962,0.01612000084,0.002420000076,0.178919389057076,0.713906121044749,0.107174489898175,0.022580000878,0.022580000878,1.522,0.420025259439494,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.04318999898,0.08288999939,0.02161000061,0.292436856105935,0.561243144170005,0.14631999972406,0.14768999898,0.14768999898,2.442,0.892817375688513,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.00082,0.00300999999,0.000629999995,0.183856502860504,0.674887892404331,0.141255604735165,0.004459999985,0.004459999985,0.652,-0.427710717055484,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.01913000011,0.04279000092,0.02085000038,0.231122384730185,0.516974751613696,0.251902863656119,0.08277000141,0.08277000141,1.695,0.527682740832414,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.01517999971,0.03961000061,0.01285999966,0.224390239682007,0.585513682508652,0.190096077809341,0.06764999998,0.06764999998,1.728,0.546964670381864,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.007720000148,0.03450999832,0.01177999973,0.142936500751186,0.638955739148273,0.21810776010054,0.054009998198,0.054009998198,1.802,0.588897159186146,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.001779999971,0.004550000191,0.001909999967,0.216019410574453,0.552184480554394,0.231796108871153,0.008240000129,0.008240000129,0.776,-0.253602758798918,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.04521000004,0.05620999908,0.02251000023,0.364802713444055,0.453562489912173,0.181634796643772,0.12392999935,0.12392999935,2.138,0.759870812602853,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.08275000048,0.07772000122,0.02509000015,0.445947400598175,0.418840269697917,0.135212329703908,0.18556000185,0.18556000185,2.081,0.732848547411497,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.008140000105,0.02467000008,0.002890000105,0.228011205570777,0.691036411193262,0.080952383235961,0.03570000029,0.03570000029,1.644,0.497132296633988,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.03998000073,0.05756000137,0.01794000053,0.346207133871452,0.498441289046583,0.155351577081965,0.11548000263,0.11548000263,1.635,0.491642804349217,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.001900000051,0.004940000057,0.003130000114,0.19057171601736,0.495486454062388,0.313941829920252,0.009970000222,0.009970000222,0.79,-0.23572233352107,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.001559999973,0.001940000057,0.000730000019,0.368794315586071,0.45862884977002,0.172576834643909,0.004230000049,0.004230000049,0.52,-0.653926467406664,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.01411999971,0.048,0.006860000134,0.204697009885949,0.695853872260847,0.0994491178532047,0.068979999844,0.068979999844,2.066,0.725614370697447,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.02076000011,0.02926000023,0.01598999977,0.314497804505457,0.443266174537808,0.242236020956734,0.06601000011,0.06601000011,1.675,0.51581316527703,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.01858999979,0.041,0.009390000343,0.2694984017709,0.594375180065934,0.136126418163166,0.068980000133,0.068980000133,1.945,0.66526197707041,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.008339999795,0.01463000011,0.00399000001,0.30934717438036,0.542655792141163,0.147997033478477,0.026959999915,0.026959999915,1.048,0.0468835858988505,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.009699999809,0.02017000008,0.006489999771,0.266776674909353,0.554730480434773,0.178492844655874,0.03635999966,0.03635999966,1.461,0.379121132768562,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.00111999999,0.005519999981,0.001360000014,0.1399999990125,0.68999999891875,0.17000000206875,0.007999999985,0.007999999985,0.834,-0.18152187662339,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.002709999949,0.01804999924,0.005079999924,0.104876162617073,0.698529406331098,0.196594431051829,0.025839999113,0.025839999113,1.604,0.472500509444323,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.01524000025,0.02639999962,0.009670000076,0.297018130306743,0.514519579960711,0.188462289732547,0.051309999946,0.051309999946,1.46,0.378436435720245,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.0187900002,0.03104999924,0.01352999973,0.296512552408165,0.489979479985529,0.213507967606306,0.06336999917,0.06336999917,1.746,0.55732745741741,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.00351000005,0.006400000095,0.002930000067,0.273364485361895,0.498442366770266,0.228193147867839,0.012840000212,0.012840000212,0.895,-0.110931560707282,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.02945999908,0.04918999863,0.02589999962,0.28177905148111,0.470492586190485,0.247728362328405,0.10454999733,0.10454999733,1.605,0.473123756581979,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.008959999919,0.02228000069,0.01086999989,0.212776058248035,0.52909048743728,0.258133454314685,0.042110000499,0.042110000499,1.408,0.342170257735851,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.03685000098,0.02484000015,0.005460000038,0.548771412346016,0.369918089619295,0.0813104980346886,0.067150001168,0.067150001168,1.618,0.4811908186363,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.003629999995,0.004239999771,0.003019999981,0.333333340618304,0.389348013728655,0.277318645653041,0.010889999747,0.010889999747,0.715,-0.335472736288129,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.02169999957,0.03574000168,0.00968999958,0.32325337854461,0.532399839685806,0.144346781769584,0.06713000083,0.06713000083,1.808,0.592221261969985,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.01256000042,0.0505,0.005699999809,0.182664345232255,0.734438624662792,0.0828970301049532,0.068760000229,0.068760000229,1.965,0.675492245321225,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.008180000067,0.03654999924,0.009010000229,0.152214368024329,0.680126526899492,0.167659105076178,0.053739999536,0.053739999536,1.756,0.563038495212925,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.02800999975,0.08727999878,0.02160000038,0.204616845445484,0.637592223500442,0.157790931054073,0.13688999891,0.13688999891,2.476,0.90664435482235,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.01492999983,0.04740000153,0.01044999981,0.205138768754983,0.651277834130323,0.143583397114694,0.07278000117,0.07278000117,1.851,0.61572603359136,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
0.01401999998,0.01705999947,0.01028999996,0.338892921922814,0.412376111029778,0.248730967047408,0.04136999941,0.04136999941,1.191,0.174793290373163,"deciduous","ECM",3.58462524414062,1112,"Delagrange0000b_Betula_alleghaniensis","Delagrange0000b","Betula_alleghaniensis","Betulaceae","Fagales"
